poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
160,4,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,174.422851
160,5,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,190.184479
160,6,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,207.676159
160,7,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,225.386062
160,8,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,241.938891
160,9,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,258.409918
160,10,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,275.668576
160,11,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,293.150382
160,12,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,310.619468
160,13,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,326.629958
160,14,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,343.028947
160,15,0.48756804534165754,0.0,0.04354983161658908,0.039724879194609555,360.579465
160,-1,None,None,0.04354983161658908,0.039724879194609555,360.62777
210,0,0.13724261029626267,0.13724261029626267,0.03575829159252341,0.03332067795334035,0.0317
210,1,0.27672406450882026,-0.1394814542125576,0.047990232093460546,0.04422845816143978,81.827934
210,2,0.28991449260321417,-0.013190428094393913,0.04860867006987287,0.04533620812912557,117.231259
210,3,0.3039874575472439,-0.014072964944029709,0.05034936719783038,0.04753795141319128,147.00108
210,4,0.3163772472215155,-0.012389789674271623,0.05210170193040682,0.048909430911452126,173.268283
210,5,0.33348574670642617,-0.017108499484910666,0.0540896616741315,0.05117115002588825,203.367698
210,6,0.374925284983795,-0.04143953827736885,0.05965341380812271,0.05605354214506932,239.975079
210,7,0.44525500071830754,-0.07032971573451252,0.06871716352081546,0.07204872386435239,279.962522
210,8,0.4645767750593998,-0.01932177434109228,0.06979086061642016,0.07515446728781841,307.181692
210,9,0.4661827517899171,-0.0016059767305172667,0.06975348706757337,0.0747801329394138,329.907021
210,10,0.4661827517899171,0.0,0.06975348706757337,0.0747801329394138,352.16386
210,11,0.4661827517899171,0.0,0.06975348706757337,0.0747801329394138,374.934831
210,12,0.4661827517899171,0.0,0.06975348706757337,0.0747801329394138,397.62094
210,13,0.4661827517899171,0.0,0.06975348706757337,0.0747801329394138,419.072403
210,14,0.4661827517899171,0.0,0.06975348706757337,0.0747801329394138,440.913203
210,15,0.4661827517899171,0.0,0.06975348706757337,0.0747801329394138,463.705366
210,-1,None,None,0.06975348706757337,0.0747801329394138,463.813554
