poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
35,0,0.06493281595455434,0.06493281595455434,0.010666455373741736,0.01057297462236586,0.022114
35,1,0.15440049447842555,-0.0894676785238712,0.018394029119609526,0.014234403648692202,15.060357
35,2,0.1921489634594939,-0.037748468981068345,0.010313310741379906,0.0074653914495434424,31.541957
35,3,0.19228938138407511,-0.00014041792458122093,0.010304198835855243,0.007476358988002058,35.815364
35,4,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,39.489334
35,5,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,43.218573
35,6,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,47.603796
35,7,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,51.063029
35,8,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,54.269785
35,9,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,58.615907
35,10,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,62.100048
35,11,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,66.327821
35,12,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,69.824121
35,13,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,73.52757
35,14,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,77.439281
35,15,0.19228938138407511,0.0,0.010304198835855243,0.007476358988002058,80.955461
35,-1,None,None,0.010304198835855243,0.007476358988002058,80.9896
73,0,0.09170731837668229,0.09170731837668229,0.021542524403216707,0.014132237813648306,0.030139
73,1,0.2557746969006097,-0.16406737852392744,0.04753334867973795,0.02228221240525461,32.269408
73,2,0.20461267625395585,0.05116202064665387,0.029560936837523904,0.01341966235778848,54.921496
73,3,0.24146537697097656,0.014309319929633163,0.031117122137821054,0.015012705377846778,77.534972
73,4,0.26848066863670017,-0.012705971736090449,0.03405438014117718,0.01674900453902671,98.222132
73,5,0.27277769451051226,-0.004297025873812088,0.032279941917874096,0.01592904424700623,108.652015
73,6,0.27380571816097576,-0.0010280236504635054,0.031998727403692834,0.015830301303370944,117.815141
73,7,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,125.666277
73,8,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,133.558338
73,9,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,141.558697
73,10,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,148.798344
73,11,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,156.497403
73,12,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,164.782934
73,13,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,172.648658
73,14,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,180.197968
73,15,0.27380571816097576,0.0,0.031998727403692834,0.015830301303370944,187.555972
73,-1,None,None,0.031998727403692834,0.015830301303370944,187.610146
115,0,0.11129109005807541,0.11129109005807541,0.02655098315729669,0.022365395535257893,0.030876
115,1,0.39388353695587447,-0.28259244689779905,0.05309055716982966,0.028721639774876573,51.04598
115,2,0.33283838605230115,0.06104515090357332,0.02433679334015665,0.011520299568332185,98.997252
115,3,0.38972142356426565,0.004162113391608824,0.02793568613857665,0.012973328075618957,145.564263
115,4,0.43885900226751534,-0.04497546531164087,0.032178992909631096,0.014828664938939716,190.206824
115,5,0.4461791181878439,-0.0073201159203285515,0.02695875457330365,0.010235685016578277,208.117423
115,6,0.4460399756844863,0.00013914250335761436,0.025676532003230477,0.009937864207361063,221.951834
115,7,0.4467716983558068,-0.0005925801679629306,0.025939452640143402,0.00997287761709323,234.183801
115,8,0.44694597367634353,-0.0001742753205367098,0.02591341967130214,0.009937521886889487,246.333505
115,9,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,259.097723
115,10,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,270.78452
115,11,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,283.521914
115,12,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,295.857655
115,13,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,307.594625
115,14,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,318.581997
115,15,0.44694597367634353,0.0,0.02591341967130214,0.009937521886889487,329.875015
115,-1,None,None,0.02591341967130214,0.009937521886889487,329.913257
160,0,0.1305417635801194,0.1305417635801194,0.034368393366463135,0.028188942141004144,0.029615
160,1,0.3922061617628697,-0.26166439818275034,0.04277735484939634,0.03168290205862367,65.684596
160,2,0.5599777007443923,-0.16777153898152264,0.01828234184316025,0.011424253809804864,139.176921
160,3,0.5604201137862804,-0.00044241304188807895,0.017364337134126554,0.011182495071991792,155.542836
160,4,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,171.62799
160,5,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,189.457608
160,6,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,206.944086
160,7,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,223.595928
160,8,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,240.323761
160,9,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,259.049915
160,10,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,275.422737
160,11,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,292.371161
160,12,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,310.051761
160,13,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,327.003094
160,14,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,344.065398
160,15,0.5604201137862804,0.0,0.017364337134126554,0.011182495071991792,360.144061
160,-1,None,None,0.017364337134126554,0.011182495071991792,360.244699
210,0,0.1469638370598557,0.1469638370598557,0.04534021164797648,0.03860160709414288,0.075772
210,1,0.377288162008035,-0.2303243249481793,0.0542442873377912,0.04255215377740574,84.065329
210,2,0.6384119737763642,-0.26112381176832916,0.028858262497579463,0.018870947513578238,178.262514
210,3,0.6413118570385913,-0.002899883262227121,0.02815567947979509,0.018478274376096778,202.68531
210,4,0.641814836884466,-0.0005029798458746626,0.028042360877781274,0.018365707412674636,223.636101
210,5,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,245.870154
210,6,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,269.148524
210,7,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,291.087976
210,8,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,313.819414
210,9,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,336.953888
210,10,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,358.577765
210,11,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,382.854551
210,12,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,404.119344
210,13,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,427.123772
210,14,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,449.28884
210,15,0.641814836884466,0.0,0.028042360877781274,0.018365707412674636,472.798385
210,-1,None,None,0.028042360877781274,0.018365707412674636,472.930721
