poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
35,0,0.07729571250586068,0.07729571250586068,0.0076058733695721775,0.00924481949378522,0.034726
35,1,0.2258374272237531,-0.14854171471789243,0.01302046590170573,0.015142430941259213,15.831945
35,2,0.19822720897097806,0.027610218252775043,0.007023611336716508,0.007352201361870182,28.461775
35,3,0.2211351571301415,0.004702270093611599,0.007806216541310922,0.008369790305245078,41.197579
35,4,0.23995797271461936,-0.014120545490866249,0.008696362392792367,0.009536007709219687,54.636788
35,5,0.24315419402898358,-0.003196221314364228,0.008277101741484539,0.008994795991658491,59.623826
35,6,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,63.660125
35,7,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,67.570022
35,8,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,71.14403
35,9,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,74.419947
35,10,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,78.31854
35,11,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,81.947107
35,12,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,85.289561
35,13,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,89.094789
35,14,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,92.820649
35,15,0.24315419402898358,0.0,0.008277101741484539,0.008994795991658491,96.703889
35,-1,None,None,0.008277101741484539,0.008994795991658491,96.736182
73,0,0.09626365457839284,0.09626365457839284,0.015112063142019674,0.013891524802678223,0.027973
73,1,0.21050305212471598,-0.11423939754632315,0.027410559440111337,0.020540570985201106,32.401146
73,2,0.33227401289175784,-0.12177096076704186,0.011323041622020474,0.008582357220672125,68.117333
73,3,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,75.423057
73,4,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,82.182412
73,5,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,90.159399
73,6,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,97.857671
73,7,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,104.844912
73,8,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,112.97008
73,9,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,120.663364
73,10,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,128.540416
73,11,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,136.853675
73,12,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,145.394192
73,13,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,152.874332
73,14,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,160.292868
73,15,0.33227401289175784,0.0,0.011323041622020474,0.008582357220672125,167.25773
73,-1,None,None,0.011323041622020474,0.008582357220672125,167.284545
115,0,0.10934482311123743,0.10934482311123743,0.025262977780138182,0.01895795890262452,0.036582
115,1,0.37883514739224594,-0.2694903242810085,0.04583499928666235,0.033607057501311016,46.434748
115,2,0.3089085839024569,0.06992656348978904,0.02225423306925555,0.015360832398377875,88.567973
115,3,0.35635249076470316,0.022482656627542785,0.02509293631425568,0.017826152005745596,129.898134
115,4,0.39719208270840656,-0.018356935316160616,0.028417790918935523,0.02060887143020292,169.686345
115,5,0.4022651456243548,-0.005073062915948223,0.023722445169715983,0.017757612643539557,186.933764
115,6,0.40476054555862645,-0.0024953999342716693,0.022739256367343922,0.01789616735822833,201.448114
115,7,0.40511119901214643,-0.0003506534535199779,0.02263110953527906,0.017857498231468188,213.979562
115,8,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,225.062391
115,9,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,237.656029
115,10,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,250.897645
115,11,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,261.753977
115,12,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,273.650133
115,13,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,287.776502
115,14,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,299.198974
115,15,0.40511119901214643,0.0,0.02263110953527906,0.017857498231468188,311.52511
115,-1,None,None,0.02263110953527906,0.017857498231468188,311.59604
160,0,0.11504217221829875,0.11504217221829875,0.028450053225250505,0.027562408188391348,0.030268
160,1,0.3558038598164026,-0.24076168759810385,0.05520380515848166,0.04321266936770188,64.608147
