poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
35,0,0.05733794211548845,0.05733794211548845,0.01094202788656036,0.004535404284933465,0.024299
35,1,0.1330090164333412,-0.07567107431785275,0.024889314218349494,0.00942340557598165,16.109857
35,2,0.16525244916633464,-0.03224343273299343,0.032198242508488725,0.011850745952669597,30.550945
35,3,0.1669191339866032,-0.001666684820268577,0.0330500517559345,0.012029090012819245,35.960681
35,4,0.16669719286499485,0.00022194112160836554,0.033150437668266496,0.011930225839968256,39.75614
35,5,0.16678383375665853,0.00013530022994467927,0.03313624295264159,0.011954249823787169,43.903421
35,6,0.16683522059440956,8.391339219365745e-05,0.0331208346250863,0.011972583271042751,47.716026
35,7,0.16686609134458724,5.304264201597131e-05,0.033106593845828675,0.01198650346317178,51.212829
35,8,0.1668849219414927,3.421204511050435e-05,0.03309440156681416,0.011997036387836616,54.97125
35,9,0.16689661031925868,2.2523667344537257e-05,0.033084406582202616,0.012004987105992414,58.56528
35,10,0.16690400593347643,1.5128053126783891e-05,0.03307643167197884,0.012010978374058586,62.393075
35,11,0.16690878116425928,1.0352822343934198e-05,0.03307018121444706,0.012015487511203408,66.287721
35,12,0.1669119284399472,7.205546656008366e-06,0.03306534190271399,0.012018878108020159,70.447776
35,13,0.1669140446124208,5.089374182420947e-06,0.03306162721968322,0.012021425941197171,73.925533
35,14,0.16691549430082867,3.639685774547985e-06,0.03305879328440301,0.012023339550519306,77.639631
35,15,0.16691650424388604,2.6297427171695364e-06,0.033056640877157206,0.012024776289918965,81.527349
35,-1,None,None,0.0330500517559345,0.012029090012819245,81.558289
73,0,0.07204478886164306,0.07204478886164306,0.015404640596972568,0.008139184006052841,0.029267
73,1,0.07532562582471454,-0.003280836963071479,0.01575729396249094,0.008224178377692987,23.853512
73,2,0.08312267648773915,-0.007797050663024607,0.016216754357950336,0.00837076257572854,49.376592
73,3,0.10116997345823346,-0.018047296970494314,0.01701057975559342,0.008676101652974447,74.923666
73,4,0.13324268111386822,-0.03207270765563476,0.018500609482035094,0.009254247897618707,101.540766
73,5,0.1736971893981418,-0.04045450828427358,0.020814236592313577,0.010086179583589793,126.575571
73,6,0.21320582578420838,-0.03950863638606658,0.0235587122998043,0.010963969250001218,151.440576
73,7,0.2462287305106499,-0.03302290472644151,0.02616058728358823,0.011690966162205899,177.57471
73,8,0.2706865567221086,-0.024457826211458727,0.02831382994440619,0.012191145526205479,201.853024
73,9,0.28660671664447984,-0.015920159922371224,0.029812986669052754,0.012486988159819587,225.642451
73,10,0.29571103177412245,-0.009104315129642604,0.030685199125406667,0.012676646016169916,246.91782
73,11,0.3004568640594119,-0.004745832285289464,0.031173897315880765,0.0127798586357439,263.705655
73,12,0.303582378166873,-0.0031255141074610915,0.03157331068247992,0.012888395769026987,279.11227
73,13,0.3060234826975083,-0.002441104530635285,0.031897763461535944,0.013018085203064366,295.607879
73,14,0.3080305541230175,-0.0020070714255092104,0.03219604219212382,0.013143265381787516,311.380532
73,15,0.3099704803966155,-0.0019399262735980138,0.03246815134139562,0.013280615926142601,326.707013
73,16,0.31182034592279895,-0.0018498655261834362,0.03276391714498522,0.013411726914684839,342.408764
73,17,0.3136615819927035,-0.0018412360699045505,0.03301844209387259,0.01353737923405158,358.752922
73,18,0.31546678771594683,-0.0018052057232433305,0.033300154138098476,0.013656806155660627,374.094333
73,19,0.3173045521932938,-0.0018377644773469592,0.03355741147345224,0.013783731309012193,391.10927
73,20,0.31912392199362805,-0.0018193698003342584,0.03384267534868479,0.013904616200926149,406.367627
73,21,0.3209348805440986,-0.0018109585504705317,0.03409824462904966,0.014031097133823537,421.985986
73,22,0.3226669004414211,-0.0017320198973225231,0.03437019527346551,0.014145976893352315,436.675588
73,23,0.3243089814652833,-0.0016420810238622074,0.03459764482054735,0.014261653900770993,452.040742
73,24,0.3258729502841443,-0.0015639688188610057,0.034844770514205876,0.014366404941814879,466.65453
73,25,0.32737135892636604,-0.0014984086422217269,0.035056347375621605,0.014473537782073003,481.630507
73,26,0.32886357715026565,-0.0014922182238996107,0.0352954964689007,0.014573771752216505,496.441089
73,27,0.33022145914411405,-0.0013578819938483977,0.03549453387739354,0.014673942030184753,509.785529
73,28,0.3315016208700764,-0.0012801617259623477,0.035702560348350905,0.014754400246801521,522.7709
73,29,0.33263258283444336,-0.001130961964366961,0.03587534228979027,0.014827195566031454,534.736263
73,30,0.333453055790662,-0.0008204729562186208,0.03601343933415371,0.014874396159651972,546.710878
73,31,0.3342402966807674,-0.0007872408901054007,0.036125896726593026,0.01492088372673421,558.502396
73,32,0.3350186793103235,-0.0007783826295560958,0.0362622108909851,0.014959827952791658,570.102
73,33,0.335775200090423,-0.0007565207800995233,0.03637893414246781,0.01500083367432296,581.526033
73,34,0.33638323542297627,-0.0006080353325532695,0.03648003251880929,0.015027891001480498,591.098725
73,35,0.33704289467774995,-0.0006596592547736813,0.03658271606410816,0.015059575807292554,601.587753
73,36,0.3375189495144422,-0.00047605483669227455,0.036673605698306334,0.015079789852462576,611.885965
73,37,0.3379989503430098,-0.00048000082856758386,0.03674750864379645,0.015100751660560739,622.585262
73,38,0.33832530609987316,-0.00032635575686335017,0.03681091018025653,0.01511358905803924,632.062768
73,39,0.3387201106322536,-0.0003948045323804439,0.036876979647608055,0.015132950325909762,641.896986
73,40,0.33900002622330755,-0.0002799155910539475,0.036933414451128646,0.015145358201820613,651.864264
73,41,0.33928754561071056,-0.0002875193874030124,0.03697740538149402,0.015160121981625372,660.566067
73,42,0.3396559238910805,-0.000368378280369952,0.037047691106578365,0.015172140984678416,670.767838
73,43,0.339935261982451,-0.0002793380913704846,0.03709963504146414,0.015183687643929087,680.431888
73,44,0.34017502610811806,-0.0002397641256670635,0.03714913637510416,0.015191776499793872,688.906119
73,45,0.3403516510216992,-0.00017662491358111376,0.0371915230036133,0.015197600009785957,699.027204
73,46,0.3404801782330473,-0.0001285272113481506,0.03722891595291255,0.015201408667602483,707.759491
73,47,0.34062391762806116,-0.00014373939501383104,0.03726696538289009,0.015206126113984683,716.726726
73,48,0.3407591400961921,-0.00013522246813096883,0.03730426027137843,0.015210333115422135,724.949964
73,49,0.3409037152168183,-0.00014457512062615585,0.037342216181195265,0.015215112635630421,733.25817
73,50,0.3410186719889249,-0.00011495677210660027,0.03737472729725084,0.015219228688119845,742.749943
73,51,0.3411140514533954,-9.537946447052414e-05,0.03740534839834741,0.01522262851182054,751.947824
73,-1,None,None,0.03740534839834741,0.01522262851182054,751.999434
115,0,0.07791058588154175,0.07791058588154175,0.01989430311327313,0.013744292893266775,0.027497
115,1,0.08790277760967577,-0.009992191728134023,0.02127813992328859,0.013973286652037403,37.529036
115,2,0.11593093119498123,-0.028028153585305457,0.02592263427573584,0.01484675536244651,75.317062
115,3,0.1378965707294915,-0.021965639534510265,0.027265909664327348,0.01511245805026071,114.687381
115,4,0.17361603266835668,-0.03571946193886519,0.02820119819441475,0.0152027972302703,154.915519
115,5,0.22106478993958972,-0.047448757271233044,0.028544453138327968,0.015035323272116036,194.103217
115,6,0.2700525473344993,-0.04898775739490957,0.02825672832879382,0.014577366832355821,235.053756
115,7,0.3111835132774843,-0.04113096594298499,0.027507776733049504,0.013898219543183645,273.298427
115,8,0.3404765754697549,-0.029293062192270625,0.026511976821751118,0.013108365885284294,308.752192
115,9,0.3582835781871336,-0.017807002717378673,0.025742647259029347,0.012529729056550134,344.680917
115,10,0.3676522599720264,-0.009368681784892807,0.025360038894366086,0.01216461265684001,369.62932
115,11,0.3720221927661259,-0.004369932794099529,0.025335618335314298,0.012046148504148783,391.216252
115,12,0.37385414790922716,-0.0018319551431012493,0.025395214577502222,0.012083483150304077,409.729694
115,13,0.37489228226852295,-0.0010381343592957837,0.025345511307318675,0.012142687260974986,427.804304
115,14,0.3761936616057101,-0.0013013793371871585,0.025546038262859574,0.012189714784023893,446.462361
115,15,0.3771361405472701,-0.000942478941560021,0.02551306910385253,0.012240632969982054,464.402835
115,16,0.3784358868153031,-0.0012997462680329752,0.025705098301976155,0.012283253626966851,482.845752
