poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
35,0,0.06692784239323889,0.06692784239323889,0.005470626921789357,0.006663488480351147,0.023224
35,1,0.179326887952724,-0.11239904555948511,0.009934812360088457,0.011079365362120333,16.020011
35,2,0.19255431814040905,-0.013227430187685046,0.005972328187354839,0.006132507061565207,31.291933
35,3,0.1948674915873957,-0.002313173446986644,0.005635076314043428,0.005899842216958002,35.716807
35,4,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,39.078021
35,5,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,42.503696
35,6,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,46.342608
35,7,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,49.580803
35,8,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,53.124353
35,9,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,56.891714
35,10,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,60.40323
35,11,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,63.950996
35,12,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,67.256524
35,13,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,70.693001
35,14,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,74.516585
35,15,0.1948674915873957,0.0,0.005635076314043428,0.005899842216958002,78.115794
35,-1,None,None,0.005635076314043428,0.005899842216958002,78.150053
73,0,0.07883800038194755,0.07883800038194755,0.009823195761121273,0.009207961115196388,0.028655
73,1,0.21029854628689307,-0.13146054590494552,0.022304957169614333,0.01699170047090347,32.965335
73,2,0.21945394863987777,-0.009155402352984704,0.014323279675687178,0.010933178494268371,55.266498
73,3,0.22347184397886444,-0.004017895338986666,0.012199105259808399,0.009753409358670563,70.005364
73,4,0.2236222663088023,-0.00015042232993786597,0.011535363449044513,0.009234507709632649,80.264525
73,5,0.22336636670787022,0.00025589960093208575,0.010746595003547021,0.008313203438125236,90.361973
73,6,0.22662703280582053,-0.003004766497018224,0.01069250112694791,0.00838588975958616,100.229635
73,7,0.2266264523947126,5.804111079255048e-07,0.010744177744323664,0.008385743143705056,107.987225
73,8,0.22661670024451513,1.033256130539284e-05,0.010731390301210123,0.008385868965043758,116.03133
73,9,0.22661371429473537,1.331851108515858e-05,0.01072173766345054,0.008385924287014776,123.811698
73,10,0.22661391212097298,1.3120684847545139e-05,0.010714467463478173,0.00838594379219136,131.552358
73,11,0.22661543148179716,1.1601324023363668e-05,0.010708996333447287,0.008385946078912056,139.045508
73,12,0.22661734249636678,9.690309453747048e-06,0.010704882635246504,0.008385940862912455,146.71743
73,13,0.2266192098638305,7.822941990032195e-06,0.010701791560078179,0.008385933058571018,155.348945
73,14,0.2266208546370183,6.178168802217776e-06,0.010699469999737763,0.008385925019048404,163.964374
73,15,0.2266222256335907,4.8071722298370645e-06,0.01069772700329228,0.008385917761126618,173.080453
73,-1,None,None,0.01069250112694791,0.00838588975958616,173.158761
115,0,0.08629096322782183,0.08629096322782183,0.015469011232017646,0.012811184893890262,0.05704
115,1,0.10353368416652463,-0.0172427209387028,0.01713020196140288,0.013786258164176238,38.22114
115,2,0.17089511403704505,-0.06736142987052042,0.020408126700243192,0.015341684683688924,76.0288
115,3,0.27870268679858423,-0.10780757276153918,0.02274476502160972,0.016215285316288543,117.707333
115,4,0.35427654529688635,-0.07557385849830212,0.021131019234309375,0.015478027542749927,156.90331
115,5,0.3855583894109121,-0.031281844114025736,0.019743407838253447,0.014390935504316624,189.218618
115,6,0.3932492821366236,-0.007690892725711496,0.01918852283120256,0.01411747089458971,209.187134
115,7,0.39374671798426075,-0.0004974358476371732,0.019252699619704956,0.014094493456441816,224.324656
115,8,0.39445830891904154,-0.0007115909347807925,0.019230729499186677,0.01405544379954382,238.523732
115,9,0.3944425806235532,1.5728295488348643e-05,0.019336865846113126,0.014161055890005193,250.74054
115,10,0.3944869664955769,-2.8657576535362494e-05,0.019310101915135883,0.014134289588764804,263.584072
115,11,0.3945812403847634,-9.427388918648028e-05,0.01931515449200857,0.014108695843391555,276.137151
115,12,0.39475985254403306,-0.00017861215926967544,0.01935559827535205,0.014136554404737928,288.507684
115,13,0.3947390434576644,2.080908636864498e-05,0.019386674250239898,0.014143265728455338,301.671742
115,14,0.39474988866865507,9.963875377994036e-06,0.019378674348644383,0.014141611008453856,314.337384
115,15,0.39475553193043283,4.320613600228285e-06,0.019372775715617352,0.014140359739763521,325.842867
115,-1,None,None,0.01935559827535205,0.014136554404737928,325.913806
160,0,0.09051462386122427,0.09051462386122427,0.01765716906891357,0.018406896883875274,0.03111
160,1,0.09829610047570958,-0.007781476614485305,0.01844325809469746,0.018773390758105673,49.285679
160,2,0.1190693490876765,-0.020773248611966916,0.020597241307989712,0.019223698738321204,99.813774
160,3,0.1550885874997704,-0.036019238412093896,0.024801579634513016,0.019707963025355,150.073082
160,4,0.18330950131117008,-0.028220913811399684,0.025891117299780934,0.02033805650865744,198.722194
160,5,0.22068668469215308,-0.037377183380983,0.026730363434526658,0.020968958736426593,247.453864
160,6,0.2635582248493038,-0.04287154015715072,0.027212568826080127,0.021459973127458273,293.686658
160,7,0.3066339072597276,-0.04307568241042381,0.027269714406794418,0.021713252202152002,343.306812
160,8,0.3455146806356172,-0.03888077337588958,0.026944213564280357,0.021699648193182357,392.546918
160,9,0.3781924348860759,-0.03267775425045871,0.026455026077893233,0.021472569095691833,439.94708
160,10,0.40331321300924067,-0.025120778123164766,0.025893585535912426,0.02115878718840858,487.245661
160,11,0.421537951287058,-0.018224738277817343,0.02539269595435691,0.02082119274118734,530.794341
160,12,0.43402950976054266,-0.012491558473484654,0.025067384854747465,0.020547295618591605,569.23594
160,13,0.441591165128267,-0.007561655367724351,0.0249301268708675,0.020405617924033944,605.583469
160,14,0.44568975983715303,-0.004098594708886016,0.024809788162571393,0.02043055327257961,638.120707
160,15,0.4479487482802403,-0.002258988443087251,0.02476981228207294,0.02051909693423608,666.452499
160,16,0.44930129179927025,-0.0013525435190299695,0.024798900209782045,0.020606371949876384,693.144443
160,17,0.45041172362187404,-0.0011104318226037857,0.024885261660280433,0.020651071137887084,719.003084
160,18,0.4514266901598641,-0.0010149665379900474,0.024951412139411995,0.02070701693453859,745.161577
160,19,0.4524196441206538,-0.0009929539607896887,0.02503349689784838,0.02074425633229497,771.25976
160,20,0.4533252666994124,-0.0009056225787586469,0.02510707386925427,0.02080661382699661,794.651081
160,21,0.45426721183140506,-0.0009419451319926386,0.025185555639269473,0.020846816428996336,821.371158
160,22,0.4551526987952275,-0.0008854869638224572,0.025258997672244758,0.02090752185741137,846.164045
160,23,0.4560997488577028,-0.0009470500624753075,0.025337846221582083,0.020947896799322664,870.882615
160,24,0.4570045447811699,-0.0009047959234670944,0.02540460382486658,0.021010044441262848,896.301514
160,25,0.4579071420042652,-0.0009025972230952695,0.02549058649707725,0.021046291246412864,921.441474
160,26,0.45880833534796545,-0.0009011933437002573,0.025558652519182355,0.02110785302464522,945.801289
160,27,0.4597180914428998,-0.0009097560949343775,0.025644723849306307,0.021144351585516696,970.109691
160,28,0.4606160886036431,-0.0008979971607432913,0.02571243133997835,0.02120515926802714,993.673664
160,29,0.4615169442367195,-0.0009008556330764028,0.025798325097423552,0.021239849844387693,1017.852303
160,30,0.46239855750126907,-0.0008816132645495522,0.025863718722351797,0.02129450455909854,1041.301457
160,31,0.46328568130187475,-0.0008871238006056825,0.025948757968962503,0.02132597018638653,1066.158845
160,32,0.46415566230740357,-0.0008699810055288193,0.026013579496799707,0.021378241489123314,1089.482764
