poisct,itnum,obj_diff,obj_val,val_mse,test_mse,time
73,12,0.23660847412181044,0.0,0.013614286995979021,0.005226284344603218,166.481065
73,13,0.23660847412181044,0.0,0.013614286995979021,0.005226284344603218,174.207744
73,14,0.23660847412181044,0.0,0.013614286995979021,0.005226284344603218,181.729716
73,15,0.23660847412181044,0.0,0.013614286995979021,0.005226284344603218,189.391345
73,-1,None,None,0.013614286995979021,0.005226284344603218,189.420697
115,0,0.0859528948866595,0.0859528948866595,0.016900132111638384,0.014041194341312294,0.039038
115,1,0.3260756992149419,-0.2401228043282824,0.032574436124244856,0.01727772443687613,48.41544
115,2,0.28657020887767404,0.03950549033726786,0.016555413868576688,0.008699953861777437,96.031688
115,3,0.33065764306119,-0.004581943846248104,0.01866016122402244,0.009326816044375847,142.853841
115,4,0.3341741218416726,-0.0035164787804826125,0.016831334097817723,0.007398323390304884,160.338662
115,5,0.3338025332365614,0.00037158860511121716,0.016393708620636844,0.007114529342881663,174.396529
115,6,0.33537438276675713,-0.0012002609250845175,0.016401222353177387,0.007121236249728053,189.154955
115,7,0.3356905002420572,-0.0003161174753000817,0.016394627515547065,0.0071546162365333735,202.959569
115,8,0.33570724042510963,-1.6740183052421642e-05,0.01641917003305882,0.007238125162939089,215.265587
115,9,0.33621168853483424,-0.000504448109724609,0.016319747000088577,0.0069954620146874405,227.694608
115,10,0.33621168853483424,0.0,0.016319747000088577,0.0069954620146874405,239.565693
115,11,0.33621168853483424,0.0,0.016319747000088577,0.0069954620146874405,251.467062
115,12,0.33621168853483424,0.0,0.016319747000088577,0.0069954620146874405,262.980687
115,13,0.33621168853483424,0.0,0.016319747000088577,0.0069954620146874405,275.368252
115,14,0.33621168853483424,0.0,0.016319747000088577,0.0069954620146874405,287.871917
115,15,0.33621168853483424,0.0,0.016319747000088577,0.0069954620146874405,299.082412
115,-1,None,None,0.016319747000088577,0.0069954620146874405,299.120655
160,0,0.09874974768265579,0.09874974768265579,0.022016628064639124,0.01781624387204631,0.037849
160,1,0.35913223929761134,-0.2603824916149555,0.029560314425454592,0.02011797228334594,64.921347
160,2,0.3866446641210602,-0.027512424823448844,0.013888245061940838,0.007294280655427294,134.002501
160,3,0.38353470334807277,0.003109960772987419,0.012754760514373412,0.006637243202531319,154.178927
160,4,0.3873283239139119,-0.0006836597928517318,0.012879020683400194,0.006691709228536431,175.481392
160,5,0.3881071909976128,-0.000778867083700896,0.012479270454429195,0.006748726578349193,193.804416
160,6,0.38897683383088316,-0.0008696428332703454,0.011959187125963675,0.006434903416638917,211.666896
160,7,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,227.850263
160,8,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,244.716306
160,9,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,260.973576
160,10,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,277.876471
160,11,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,295.230396
160,12,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,312.551284
160,13,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,328.642976
160,14,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,345.618081
160,15,0.38897683383088316,0.0,0.011959187125963675,0.006434903416638917,362.332708
160,-1,None,None,0.011959187125963675,0.006434903416638917,362.436293
210,0,0.10937932457859656,0.10937932457859656,0.02918905160959698,0.02395537732262212,0.037116
210,1,0.2997899994804194,-0.19041067490182284,0.037224589968618126,0.026583104054430193,80.492279
210,2,0.49059978115283487,-0.19080978167241547,0.020713446033731136,0.011458266503386166,168.798279
210,3,0.488617417019243,0.001982364133591874,0.0197156091378505,0.011554180651337948,194.723597
210,4,0.49214790487748544,-0.0015481237246505741,0.019853789279543815,0.011448305442126877,218.377209
210,5,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,240.191432
210,6,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,261.579105
210,7,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,284.244806
210,8,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,305.506192
210,9,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,327.168279
210,10,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,349.388915
210,11,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,371.262701
210,12,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,393.023634
210,13,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,414.13027
210,14,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,435.681066
210,15,0.49214790487748544,0.0,0.019853789279543815,0.011448305442126877,456.535878
210,-1,None,None,0.019853789279543815,0.011448305442126877,456.639618
